full_name,primary_channel,primary_match_reason,primary_confidence,all_channels,channel_count
fdp_dev_std_internal.std_internal_sapanzecc.assign_internal_to_language_dependent_unit__t006a_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_commercial_to_internal_unit_of_measurement__t006b,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_commercial_to_internal_unit_of_measurement__t006b_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_cost_element_grps_to_co_pa_value_fields__tkb9f,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_cost_element_grps_to_co_pa_value_fields__tkb9f_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_reference_orders_to_notification_type__tq8co,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_reference_orders_to_notification_type__tq8co_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_task_lists_to_materials__mapl,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.assignment_of_task_lists_to_materials__mapl_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_6542_test,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_6543_test,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_6545_test_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_datapatch,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.au_consolidated_inventory_test,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.authorization_group_names__tbrgt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.authorization_group_names__tbrgt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.authorization_groups__tbrg,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.authorization_groups__tbrg_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.availability_check_control__tmvf,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.availability_check_control__tmvf_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.batch_aggregate,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.batches__mcha,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.batches__mcha_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.billing_blocking_reason_texts__tvfst,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.billing_blocking_reason_texts__tvfst_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.billing_document_header_data__vbrk,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.blocking_reason_names_in_automatic_payment_trans__t008t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.blocking_reason_names_in_automatic_payment_trans__t008t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_header__stko,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_header__stko_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_usage_item_statuses__t416,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_usage_item_statuses__t416_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_usage_texts__t416t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bom_usage_texts__t416t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.boms_item_selection__stas,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.boms_item_selection__stas_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.branch_plant__t001w,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.branch_plant__t001w_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.branch_plant__t001w_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bulk_storage_indicators__t338,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bulk_storage_indicators__t338_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bulk_storage_sectioning__t337b,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.bulk_storage_sectioning__t337b_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.business_partner_functions__tpar,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.business_partner_functions__tpar_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.business_partner_functions_texts__tpart,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.business_partner_functions_texts__tpart_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.catalog_profile_texts__t352b_t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.catalog_profile_texts__t352b_t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.catalog_types_for_each_catalog_profile__t352c,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.catalog_types_for_each_catalog_profile__t352c_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.change_document_header__cdhdr,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.change_of_notification_type__tq82,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.change_of_notification_type__tq82_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.characteristics_of_a_class__ksml,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.characteristics_of_a_class__ksml_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.chart_of_account_names__t004t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.chart_of_account_names__t004t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_of_document_type_document_category_item_category__t161p,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_of_document_type_document_category_item_category__t161p_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_table_for_label_shape__t6wp4,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_table_for_label_shape__t6wp4_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_table_for_labelling_type__t6wp3,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.check_table_for_labelling_type__t6wp3_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.classification_paymnt_difference__t053r,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.classification_paymnt_difference__t053r_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.classification_system_keywords__swor,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.classification_system_keywords__swor_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.co_version_texts__tkvst,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.co_version_texts__tkvst_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.co_versions__tkvs,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.co_versions__tkvs_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.commission_groups__tvpr,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.commission_groups__tvpr_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.company_codes__t001,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.company_codes__t001_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.company_codes__t001_hist_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.company_codes_in_asset_accounting__t093c,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.company_codes_in_asset_accounting__t093c_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_applications__t681a,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_applications__t681a_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_applications_texts__t681b,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_applications_texts__t681b_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_6544_test,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_bkp,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch_tst,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch_tst1,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch_tst2,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch_tst3,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_datapatch_tst4,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock_test,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar_hist,C,high_density_source:sapanzecc_99pct,HIGH,C,1
fdp_dev_std_internal.std_internal_sapanzecc.cost_center_master__csks,C,high_density_source:sapanzecc_99pct,HIGH,C,1
