src_full_name,tgt_full_name,edge_count,hop,direction
fdp_dev_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_batch_strategy_data_division__kondh,3,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_data_part_for_certificates__kondi,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_customer_classifications__t188,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_groups_for_materials__t178,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp,fdp_dev_srv_internal.srv_internal_sapanzecc.dim_conditions_item,4,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp,5,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_item__konp,5,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_packing_object_data_section__kondp,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_price_list_categories__t189,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_structures__t681,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types__t685,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_additional_price_element_data__t685a,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_types_texts__t685t,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w_hist,fdp_dev_std_internal.std_internal_sapanzecc.conditions_usage_texts__t681w,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l_hist,fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l_hist,fdp_dev_std_internal.std_internal_sapanzecc.confirmation_control_keys__t163l,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,43,1,down
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld,43,1,up
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,29,1,down
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,fdp_dev_itg_internal.itg_internal_inventory.fact_consolidated_inventory_mld_history_load,29,1,up
fdp_dev_std_internal.std_internal_sapanzecc.consolidated_stock,fdp_dev_std_internal.std_internal_sapanzecc.mld_consolidated_inventory,16,1,down
fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_partner_functions_texts__tpfkt,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_person_departments_texts__tsabt,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_functions__tpfk,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab_hist,fdp_dev_std_internal.std_internal_sapanzecc.contact_persons_standard_departments__tsab,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144_hist,fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144_hist,fdp_dev_std_internal.std_internal_sapanzecc.container_requirements_for_storing_materials__t144,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_cycle__pkhd,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_of_qm_in_procurement__tq08,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_parameter_for_mrp__material_level___t438m,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo_hist,fdp_dev_std_internal.std_internal_sapanzecc.control_profiles_for_transferring_material_data_to_vendor__twvmo,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02_hist,fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02_hist,fdp_dev_std_internal.std_internal_sapanzecc.controlling_area_assignment__tka02,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar_hist,fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar_hist,fdp_dev_std_internal.std_internal_sapanzecc.convert_external_internal_partner_number__edpar,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.cost_center_master__csks_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_center_master__csks,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cost_center_master__csks_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_center_master__csks,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.cost_center_texts__cskt_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_center_texts__cskt,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cost_center_texts__cskt_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_center_texts__cskt,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.cost_element_texts__csku_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_element_texts__csku,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cost_element_texts__csku_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_element_texts__csku,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb_hist,fdp_dev_std_internal.std_internal_sapanzecc.cost_elements_data_dependent_on_controlling_area__cskb,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.countries__t005_hist,fdp_dev_std_internal.std_internal_sapanzecc.countries__t005,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.countries__t005_hist,fdp_dev_std_internal.std_internal_sapanzecc.countries__t005,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002_hist,fdp_dev_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002_hist,fdp_dev_std_internal.std_internal_sapanzecc.country_customer_classification_material_classification__a002,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.country_names__t005t_hist,fdp_dev_std_internal.std_internal_sapanzecc.country_names__t005t,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.country_names__t005t_hist,fdp_dev_std_internal.std_internal_sapanzecc.country_names__t005t,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t_hist,fdp_dev_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t_hist,fdp_dev_std_internal.std_internal_sapanzecc.credit_control_area_names__t014t,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.credit_control_areas__t014_hist,fdp_dev_std_internal.std_internal_sapanzecc.credit_control_areas__t014,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.credit_control_areas__t014_hist,fdp_dev_std_internal.std_internal_sapanzecc.credit_control_areas__t014,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.currency_code_names__tcurt_hist,fdp_dev_std_internal.std_internal_sapanzecc.currency_code_names__tcurt,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.currency_code_names__tcurt_hist,fdp_dev_std_internal.std_internal_sapanzecc.currency_code_names__tcurt,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.currency_codes__tcurc_hist,fdp_dev_std_internal.std_internal_sapanzecc.currency_codes__tcurc,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.currency_codes__tcurc_hist,fdp_dev_std_internal.std_internal_sapanzecc.currency_codes__tcurc,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906,fdp_dev_srv_internal.srv_internal_sapanzecc.dim_customer_group_material,2,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906,fdp_dev_srv_internal.srv_internal_sapanzecc.md_customer_group_material,2,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906_hist,fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906,5,1,down
fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906_hist,fdp_dev_std_internal.std_internal_sapanzecc.cust_grp_5_material__koth906,5,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_bank_details__knbk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_bank_details__knbk,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_bank_details__knbk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_bank_details__knbk,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_company_code__knb1_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_company_code__knb1,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_company_code__knb1_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_company_code__knb1,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_contact_partner__knvk,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_central_data__knka,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_credit_mangmt_contral_area_data__knkk,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_dunning_data__knb5_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_dunning_data__knb5,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_dunning_data__knb5_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_dunning_data__knb5,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_group_koth907,fdp_dev_srv_internal.srv_internal_sapanzecc.dim_customer_group,2,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_group_koth907_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_group_koth907,3,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_group_koth907_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_group_koth907,3,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchies__knvh,fdp_dev_srv_internal.srv_internal_sapanzecc.dim_customer_hierarchies,6,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchies__knvh_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchies__knvh,8,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchies__knvh_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchies__knvh,8,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy__a064_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy__a064,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy__a064_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy__a064,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_cat_ph1_2__a902_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_cat_ph1_2__a902,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_cat_ph1_2__a902_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_cat_ph1_2__a902,1,1,up
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_category_sub_cat_ph_1_3__a903_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_category_sub_cat_ph_1_3__a903,1,1,down
fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_category_sub_cat_ph_1_3__a903_hist,fdp_dev_std_internal.std_internal_sapanzecc.customer_hierarchy_brand_own_category_sub_cat_ph_1_3__a903,1,1,up
